Data from B_St_4_Absorbance__0__11-15-41-870.txt Node

Date: Fri Sep 01 11:15:41 CEST 2023
User: caratgemlab
Spectrometer: USB2+U12103
Trigger mode: 0
Integration Time (sec): 7,000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
187,42	-0,77
187,882	-0,77
188,344	-0,77
188,805	1,03
189,267	0,07
189,729	0,05
190,19	-0
190,652	0,77
191,113	0,08
191,575	-0
192,036	-0
192,498	-0
192,959	0,03
193,421	0,35
193,882	-0,5
194,343	-0,35
194,804	0,17
195,265	-0,09
195,727	2,1
196,188	-0
196,649	-1,4
197,11	-0,22
197,571	-0
198,032	0,51
198,493	-0
198,954	0,79
199,414	-0
199,875	0,68
200,336	0,84
200,797	-0
201,257	0,85
201,718	1,23
202,179	0,62
202,639	1,2
203,1	0,97
203,56	0,73
204,02	-0
204,481	-0
204,941	-0
205,402	-0
205,862	-0
206,322	0,81
206,782	1,06
207,242	-0
207,703	1,1
208,163	0,79
208,623	-0
209,083	1,37
209,543	-0
210,003	1,21
210,462	-0
210,922	-0
211,382	0,78
211,842	1,38
212,302	2,41
212,761	1,58
213,221	-0
213,681	1,44
214,14	-0
214,6	-0
215,059	-0
215,519	0,86
215,978	0,9
216,437	-0
216,897	-0
217,356	1,78
217,815	0,79
218,274	0,97
218,734	1,9
219,193	1,56
219,652	1,12
220,111	1,22
220,57	-0
221,029	-0
221,488	1,25
221,947	1,23
222,406	-0
222,864	1,45
223,323	-0
223,782	-0
224,241	1,44
224,699	2,35
225,158	1,25
225,616	1,25
226,075	-0
226,533	2,31
226,992	1,51
227,45	-0
227,909	1,63
228,367	1,46
228,825	1,48
229,284	1,54
229,742	1,67
230,2	1,47
230,658	1,6
231,116	1,87
231,574	1,75
232,032	-0
232,49	-0
232,948	1,6
233,406	2,38
233,864	1,48
234,322	-0
234,78	1,53
235,237	-0
235,695	1,5
236,153	1,47
236,61	1,37
237,068	2,42
237,525	1,72
237,983	-0
238,44	2,88
238,898	1,64
239,355	2,44
239,812	1,59
240,27	1,71
240,727	1,65
241,184	2,22
241,641	1,83
242,098	1,7
242,556	1,65
243,013	2,17
243,47	1,85
243,927	1,7
244,383	1,58
244,84	1,85
245,297	2,71
245,754	1,58
246,211	1,68
246,667	1,72
247,124	1,59
247,581	1,63
248,037	-0
248,494	1,76
248,95	2,41
249,407	-0
249,863	-0
250,32	1,79
250,776	1,74
251,232	2,04
251,689	1,81
252,145	2,03
252,601	1,94
253,057	-0
253,513	2,11
253,969	2,37
254,426	1,7
254,882	3
255,337	2,23
255,793	2,37
256,249	2,12
256,705	1,94
257,161	2,4
257,617	2,34
258,072	1,6
258,528	2,04
258,984	2,09
259,439	2,05
259,895	2,42
260,35	1,91
260,806	2,37
261,261	1,97
261,716	1,79
262,172	2,18
262,627	1,81
263,082	1,96
263,537	2,26
263,993	1,87
264,448	2,28
264,903	1,63
265,358	1,99
265,813	2,19
266,268	2,05
266,723	2,06
267,178	-0
267,632	1,79
268,087	2,56
268,542	1,83
268,997	1,8
269,451	1,85
269,906	1,96
270,361	-0
270,815	1,89
271,27	1,96
271,724	1,82
272,179	1,96
272,633	2,17
273,087	1,75
273,542	1,78
273,996	2,05
274,45	2,08
274,904	2,85
275,358	1,84
275,812	2,27
276,267	1,94
276,721	2,09
277,174	2,36
277,628	1,91
278,082	1,98
278,536	2,01
278,99	1,88
279,444	2,06
279,897	2,01
280,351	2,87
280,805	1,93
281,258	2,02
281,712	1,94
282,165	1,95
282,619	2,02
283,072	-0
283,526	1,92
283,979	2,15
284,432	2,07
284,886	1,88
285,339	2,04
285,792	2,14
286,245	3,16
286,698	1,99
287,151	2,14
287,604	3,69
288,057	1,76
288,51	2,06
288,963	1,92
289,416	1,79
289,869	2,5
290,321	2,11
290,774	2,14
291,227	2,37
291,679	2,01
292,132	2,09
292,584	1,91
293,037	1,83
293,489	1,97
293,942	-0
294,394	2,02
294,846	2,03
295,299	-0
295,751	2,15
296,203	2,14
296,655	1,83
297,108	1,86
297,56	1,88
298,012	1,94
298,464	1,52
298,916	2,39
299,367	2,26
299,819	2,52
300,271	2,17
300,723	1,78
301,175	1,79
301,626	1,87
302,078	1,71
302,53	1,66
302,981	1,66
303,433	1,45
303,884	1,72
304,336	1,48
304,787	1,38
305,238	1,42
305,69	1,45
306,141	1,46
306,592	1,33
307,043	1,28
307,495	1,31
307,946	1,31
308,397	1,19
308,848	1,14
309,299	1,18
309,75	1,17
310,2	1,15
310,651	1,15
311,102	1,08
311,553	1,07
312,004	1,04
312,454	1,09
312,905	1,03
313,355	0,99
313,806	1,01
314,257	0,99
314,707	0,99
315,157	0,99
315,608	0,99
316,058	0,96
316,508	0,97
316,959	0,94
317,409	0,98
317,859	0,93
318,309	0,92
318,759	0,91
319,209	0,93
319,659	0,93
320,109	0,92
320,559	0,92
321,009	0,92
321,459	0,93
321,908	0,96
322,358	0,93
322,808	0,94
323,258	0,92
323,707	0,92
324,157	0,93
324,606	0,92
325,056	0,92
325,505	0,91
325,954	0,93
326,404	0,94
326,853	0,92
327,302	0,93
327,752	0,93
328,201	0,91
328,65	0,94
329,099	0,92
329,548	0,97
329,997	0,95
330,446	0,95
330,895	0,94
331,344	0,95
331,792	0,96
332,241	0,96
332,69	0,91
333,139	0,93
333,587	0,94
334,036	0,93
334,484	0,92
