Data from B_St_20_Absorbance__0__11-21-13-298.txt Node

Date: Fri Sep 01 11:21:13 CEST 2023
User: caratgemlab
Spectrometer: USB2+U12103
Trigger mode: 0
Integration Time (sec): 7,000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
187,42	-0
187,882	-0
188,344	-0
188,805	-0
189,267	-0,1
189,729	-0
190,19	-0
190,652	0,28
191,113	0,37
191,575	0,28
192,036	-0,87
192,498	-0
192,959	0,25
193,421	0,01
193,882	-0,47
194,343	0,05
194,804	-0
195,265	0,01
195,727	-0
196,188	-0
196,649	-0
197,11	-0,28
197,571	-0
198,032	0,33
198,493	0,54
198,954	0,69
199,414	-0
199,875	0,63
200,336	0,5
200,797	0,85
201,257	0,59
201,718	0,55
202,179	0,95
202,639	0,68
203,1	0,79
203,56	0,65
204,02	0,97
204,481	-0
204,941	3,08
205,402	-0
205,862	0,79
206,322	0,82
206,782	0,56
207,242	1,32
207,703	0,66
208,163	0,73
208,623	0,95
209,083	-0
209,543	0,63
210,003	1,1
210,462	1,13
210,922	0,95
211,382	0,62
211,842	0,82
212,302	1,01
212,761	0,68
213,221	0,92
213,681	0,82
214,14	0,98
214,6	1,09
215,059	0,86
215,519	0,54
215,978	0,74
216,437	1,43
216,897	-0
217,356	1,75
217,815	0,96
218,274	0,83
218,734	0,81
219,193	0,86
219,652	0,82
220,111	0,55
220,57	0,62
221,029	1,55
221,488	0,79
221,947	0,81
222,406	0,81
222,864	0,81
223,323	0,89
223,782	1,15
224,241	0,81
224,699	0,84
225,158	0,76
225,616	0,75
226,075	0,9
226,533	0,89
226,992	0,84
227,45	0,92
227,909	0,83
228,367	0,9
228,825	0,85
229,284	0,79
229,742	0,89
230,2	0,9
230,658	0,73
231,116	0,91
231,574	0,92
232,032	0,84
232,49	0,92
232,948	0,82
233,406	0,84
233,864	0,8
234,322	0,85
234,78	0,92
235,237	0,89
235,695	0,88
236,153	0,87
236,61	0,83
237,068	0,9
237,525	0,85
237,983	0,9
238,44	0,85
238,898	0,84
239,355	0,86
239,812	0,87
240,27	0,85
240,727	0,89
241,184	0,93
241,641	0,91
242,098	0,94
242,556	0,87
243,013	0,89
243,47	0,91
243,927	0,89
244,383	0,84
244,84	0,92
245,297	0,94
245,754	0,93
246,211	0,9
246,667	0,94
247,124	0,98
247,581	0,86
248,037	0,94
248,494	0,9
248,95	0,91
249,407	0,95
249,863	0,91
250,32	0,91
250,776	0,98
251,232	0,94
251,689	0,95
252,145	1
252,601	0,97
253,057	0,94
253,513	0,95
253,969	0,94
254,426	0,94
254,882	0,98
255,337	0,93
255,793	0,99
256,249	0,99
256,705	0,97
257,161	0,99
257,617	0,94
258,072	1
258,528	0,97
258,984	1
259,439	0,94
259,895	0,99
260,35	0,95
260,806	1,02
261,261	0,96
261,716	0,96
262,172	0,93
262,627	0,98
263,082	0,95
263,537	1,01
263,993	0,97
264,448	1,02
264,903	0,9
265,358	1,01
265,813	1,01
266,268	0,96
266,723	0,98
267,178	1,01
267,632	0,97
268,087	1,01
268,542	1
268,997	0,99
269,451	0,95
269,906	0,99
270,361	0,96
270,815	1,04
271,27	0,97
271,724	0,97
272,179	0,99
272,633	0,98
273,087	0,94
273,542	0,98
273,996	0,99
274,45	1
274,904	1,03
275,358	1,01
275,812	1,04
276,267	0,98
276,721	1
277,174	1,03
277,628	1,03
278,082	1
278,536	0,99
278,99	1,01
279,444	0,99
279,897	1,04
280,351	1,04
280,805	1
281,258	1,04
281,712	0,99
282,165	1,04
282,619	1,04
283,072	1,02
283,526	1,02
283,979	1,03
284,432	1,06
284,886	1
285,339	1
285,792	1,03
286,245	1,07
286,698	1,05
287,151	1,04
287,604	1,11
288,057	1,04
288,51	1,02
288,963	1,02
289,416	1,01
289,869	1,08
290,321	1,09
290,774	1,05
291,227	1,12
291,679	1,06
292,132	1,07
292,584	0,98
293,037	1,03
293,489	1,04
293,942	1,1
294,394	1,05
294,846	1,06
295,299	1,11
295,751	1,07
296,203	1,04
296,655	1,02
297,108	1,08
297,56	1,03
298,012	1,01
298,464	0,95
298,916	1,06
299,367	1,07
299,819	1,11
300,271	1,01
300,723	0,99
301,175	0,98
301,626	0,99
302,078	0,96
302,53	0,97
302,981	0,92
303,433	0,93
303,884	0,92
304,336	0,85
304,787	0,85
305,238	0,85
305,69	0,82
306,141	0,83
306,592	0,8
307,043	0,76
307,495	0,74
307,946	0,73
308,397	0,69
308,848	0,7
309,299	0,69
309,75	0,67
310,2	0,67
310,651	0,67
311,102	0,62
311,553	0,62
312,004	0,61
312,454	0,58
312,905	0,6
313,355	0,6
313,806	0,59
314,257	0,57
314,707	0,56
315,157	0,56
315,608	0,57
316,058	0,54
316,508	0,55
316,959	0,54
317,409	0,55
317,859	0,54
318,309	0,52
318,759	0,53
319,209	0,54
319,659	0,54
320,109	0,54
320,559	0,52
321,009	0,53
321,459	0,53
321,908	0,54
322,358	0,54
322,808	0,53
323,258	0,54
323,707	0,54
324,157	0,54
324,606	0,53
325,056	0,53
325,505	0,53
325,954	0,56
326,404	0,54
326,853	0,55
327,302	0,55
327,752	0,54
328,201	0,55
328,65	0,55
329,099	0,55
329,548	0,56
329,997	0,55
330,446	0,57
330,895	0,56
331,344	0,55
331,792	0,57
332,241	0,57
332,69	0,55
333,139	0,58
333,587	0,58
334,036	0,57
334,484	0,6
334,933	0,58
335,381	0,6
335,83	0,57
336,278	0,58
336,727	0,58
337,175	0,58
337,623	0,57
338,071	0,59
338,519	0,58
338,968	0,59
339,416	0,59
339,864	0,58
340,312	0,57
340,76	0,57
341,208	0,57
341,655	0,57
342,103	0,58
342,551	0,57
342,999	0,59
343,446	0,57
343,894	0,59
344,342	0,56
344,789	0,58
345,237	0,59
345,684	0,58
346,132	0,56
346,579	0,57
347,026	0,57
347,474	0,56
347,921	0,58
348,368	0,59
348,815	0,57
349,262	0,57
349,709	0,59
350,156	0,56
350,603	0,59
351,05	0,56
351,497	0,57
351,944	0,58
352,391	0,59
